ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
31086,33,admin.,divorced,secondary,no,661,yes,no,cellular,11,aug,108,1,99,7,failure
31092,41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success
31101,64,retired,married,tertiary,no,846,no,no,cellular,11,feb,671,1,181,3,failure
31102,62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,146,1,286,2,failure
31104,39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure
31107,33,management,single,tertiary,no,1431,no,no,cellular,30,apr,94,1,85,2,failure
31111,40,blue-collar,married,primary,no,4608,yes,no,telephone,19,nov,111,2,156,1,failure
31119,49,management,divorced,tertiary,no,108,yes,no,cellular,12,may,288,2,350,2,failure
31130,57,management,divorced,tertiary,no,6468,yes,no,cellular,4,sep,730,1,157,4,failure
31139,54,technician,divorced,secondary,no,2156,yes,no,cellular,30,apr,258,1,86,5,success
31142,30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure
31152,54,blue-collar,married,secondary,no,844,no,no,telephone,5,feb,8,7,189,18,other
31155,34,management,single,tertiary,no,7263,yes,no,telephone,13,may,38,1,37,1,failure
31160,30,management,single,tertiary,no,112,yes,yes,cellular,12,may,451,2,349,2,failure
31164,46,management,divorced,tertiary,no,24598,yes,no,cellular,14,may,118,4,374,3,failure
31165,47,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success
31167,33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411,1,173,2,other
31172,34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,failure
31176,44,management,married,tertiary,no,430,no,no,cellular,7,may,97,2,171,2,failure
31185,44,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222,1,154,1,failure
31191,40,admin.,single,secondary,no,2040,yes,no,cellular,18,may,906,2,350,2,failure
31202,46,blue-collar,married,secondary,no,640,yes,no,cellular,12,mar,215,1,182,4,success
31205,50,services,married,secondary,no,254,yes,no,cellular,15,apr,397,2,337,1,failure
31212,52,admin.,married,secondary,no,979,yes,no,cellular,16,apr,156,1,336,1,other
31220,36,management,married,tertiary,no,86,yes,no,cellular,3,sep,104,1,380,3,failure
31232,39,management,married,tertiary,no,613,no,no,cellular,26,may,211,2,391,2,success
31236,27,admin.,married,secondary,no,1417,yes,no,cellular,15,may,143,2,343,3,failure
31244,34,management,single,tertiary,no,966,yes,no,cellular,21,nov,393,1,101,3,failure
31252,63,retired,married,secondary,no,1495,no,no,cellular,25,oct,389,1,195,4,other
31257,54,admin.,single,secondary,no,1178,yes,no,telephone,3,feb,41,6,264,2,failure
31261,33,blue-collar,married,primary,no,289,yes,no,cellular,6,may,309,1,363,4,failure
31262,44,management,married,tertiary,no,38,yes,no,telephone,16,apr,201,2,330,8,other
31282,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success
31287,36,blue-collar,married,primary,no,442,yes,no,cellular,17,apr,238,1,326,3,failure
31288,26,student,single,secondary,no,611,no,no,cellular,13,aug,138,2,69,3,failure
31289,55,management,married,tertiary,no,154,no,no,telephone,11,may,70,2,367,3,failure
31296,33,management,married,tertiary,no,17946,yes,no,cellular,4,may,15,4,87,6,failure
31297,28,services,married,secondary,no,38,yes,no,cellular,18,may,16,5,355,3,other
31312,29,student,single,secondary,no,67,no,no,cellular,23,feb,211,1,187,5,success
31316,28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure
31330,23,student,single,secondary,no,431,no,no,cellular,15,feb,201,3,186,2,success
31331,31,management,married,tertiary,no,732,yes,no,cellular,29,jan,542,1,241,1,failure
31343,38,technician,married,secondary,no,318,no,no,cellular,4,feb,383,1,181,5,failure
31344,27,technician,married,tertiary,no,176,yes,no,cellular,18,may,10,2,350,7,other
31347,32,admin.,married,secondary,no,752,yes,no,cellular,6,may,519,2,166,5,failure
31351,29,blue-collar,married,primary,no,10045,yes,no,cellular,16,apr,617,1,322,4,failure
31368,35,management,married,tertiary,no,2161,no,no,cellular,9,mar,139,2,181,3,success
31373,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure
31385,40,management,married,secondary,no,408,yes,no,cellular,8,may,80,1,322,4,failure
31388,52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure
31391,28,technician,single,secondary,no,34,yes,no,cellular,4,feb,16,6,268,4,failure
31397,30,management,single,tertiary,no,640,no,no,cellular,6,feb,124,4,213,2,failure
31399,36,services,single,secondary,no,568,yes,no,cellular,15,may,140,3,364,2,failure
31401,34,services,married,secondary,no,2021,yes,yes,cellular,17,apr,51,6,148,8,other
31403,55,retired,divorced,secondary,no,1580,no,yes,cellular,21,nov,82,5,155,1,success
31412,61,housemaid,married,primary,no,2580,no,no,cellular,16,sep,270,3,202,7,other
31415,86,retired,married,secondary,no,1503,no,no,telephone,18,mar,165,3,101,1,other
31441,34,management,married,tertiary,no,63,no,no,cellular,18,nov,83,1,102,2,failure
31454,35,technician,married,secondary,no,1546,yes,no,cellular,13,may,156,1,174,4,failure
31463,31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other
31475,32,blue-collar,married,secondary,no,1914,yes,no,cellular,14,may,532,1,358,1,failure
31477,60,housemaid,divorced,secondary,no,2063,no,no,cellular,21,aug,54,5,86,3,failure
31481,32,management,married,tertiary,no,6138,no,no,cellular,29,jul,519,2,90,9,failure
31489,32,services,married,secondary,no,11512,yes,no,cellular,20,nov,301,1,183,1,failure
31491,43,management,divorced,tertiary,no,20,no,no,cellular,6,apr,590,2,255,2,failure
31492,42,blue-collar,married,primary,no,792,yes,yes,cellular,19,nov,611,2,175,12,other
31494,55,management,divorced,tertiary,no,2171,yes,yes,telephone,13,may,318,5,176,1,success
31497,31,unemployed,single,secondary,no,500,yes,no,cellular,18,may,184,2,350,2,failure
31505,36,self-employed,married,tertiary,no,16430,yes,no,cellular,19,nov,234,1,166,3,failure
31520,45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,7,may,397,1,169,5,failure
31523,68,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,1,92,3,success
31533,29,services,single,secondary,no,102,no,no,cellular,11,jan,111,1,210,4,failure
31539,49,entrepreneur,married,tertiary,no,313,yes,no,cellular,17,nov,42,2,188,2,failure
31541,57,retired,married,secondary,no,415,no,no,cellular,6,oct,408,1,410,2,failure
31543,37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64,3,177,2,failure
31551,32,services,married,secondary,no,393,no,no,cellular,6,apr,211,2,266,2,failure
31553,55,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,1,92,1,failure
31568,47,services,married,secondary,no,216,yes,no,cellular,12,may,104,3,371,2,failure
31569,35,blue-collar,married,secondary,no,120,yes,no,cellular,14,apr,269,3,328,1,failure
31575,28,management,single,tertiary,no,6791,no,no,telephone,9,aug,361,1,46,35,failure
31594,29,unemployed,single,secondary,no,1055,no,no,cellular,23,sep,427,1,603,1,failure
31595,34,blue-collar,married,secondary,no,262,no,no,cellular,15,sep,89,2,106,1,success
31596,50,blue-collar,married,primary,no,2590,yes,no,telephone,20,nov,281,2,195,6,failure
31605,32,management,single,tertiary,no,3289,no,no,cellular,8,oct,375,2,179,2,failure
31606,45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,19,nov,517,2,187,3,failure
31610,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure
31615,54,blue-collar,married,secondary,no,2047,no,no,telephone,9,feb,150,7,194,6,failure
31635,43,services,married,secondary,no,2145,no,no,cellular,22,may,271,1,183,3,failure
31654,18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success
31658,33,admin.,married,tertiary,no,0,yes,yes,cellular,4,feb,111,5,98,2,other
31676,59,retired,married,secondary,no,2126,no,no,cellular,18,mar,359,1,343,1,failure
31677,25,student,single,secondary,no,963,yes,no,telephone,14,may,230,4,301,1,failure
31681,60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,357,2,failure
31682,33,technician,single,tertiary,no,390,yes,no,cellular,3,feb,161,1,256,1,failure
31683,39,self-employed,married,tertiary,no,1492,yes,no,cellular,30,jan,227,1,189,1,failure
31687,33,technician,married,tertiary,no,525,yes,yes,cellular,30,jan,499,1,247,1,failure
31688,31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure
31690,64,retired,married,tertiary,no,1644,no,no,telephone,5,mar,341,4,179,4,success
31692,36,technician,married,tertiary,no,62,no,no,cellular,21,nov,50,2,121,2,failure
31695,19,student,single,secondary,no,1803,no,no,cellular,23,jun,124,1,105,1,failure
31697,43,management,married,tertiary,no,1158,yes,no,telephone,12,may,236,6,342,1,other
31718,50,technician,divorced,secondary,no,116,yes,no,cellular,18,may,40,2,321,14,other
31728,33,housemaid,single,tertiary,no,23663,yes,no,cellular,16,apr,199,2,146,2,failure
31729,59,entrepreneur,married,secondary,no,2429,no,yes,cellular,18,nov,79,2,182,7,failure
31730,48,blue-collar,married,primary,no,108,yes,no,telephone,15,may,74,5,367,7,other
31736,31,technician,single,secondary,no,863,yes,no,cellular,25,may,166,3,111,6,failure
31743,63,retired,married,secondary,no,1495,no,no,cellular,16,nov,138,1,22,5,success
31756,29,management,married,tertiary,no,318,yes,no,cellular,18,may,1434,2,356,4,failure
31762,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure
31769,59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure
31772,37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other
31773,25,student,married,tertiary,no,4923,yes,yes,cellular,4,may,78,4,74,14,failure
31778,47,self-employed,divorced,secondary,no,8515,yes,no,telephone,20,nov,14,7,112,4,other
31781,36,management,married,tertiary,no,222,yes,no,cellular,6,may,317,1,169,2,failure
31785,36,management,single,tertiary,no,687,yes,no,cellular,12,may,43,1,347,2,failure
31788,38,services,divorced,secondary,no,6182,yes,no,cellular,14,may,484,3,177,1,other
31792,36,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,619,1,272,1,failure
31815,29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure
31817,44,admin.,married,secondary,no,0,yes,no,cellular,6,aug,142,1,260,1,other
31826,56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success
31827,32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure
31829,33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other
31837,54,technician,single,secondary,no,198,yes,yes,cellular,17,nov,120,1,171,2,failure
31841,50,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success
31843,60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure
31850,26,technician,single,tertiary,no,152,no,no,cellular,30,jan,151,2,2,1,other
31854,60,retired,married,primary,no,1906,no,no,telephone,2,jun,79,1,60,2,other
31855,31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure
31856,29,services,married,secondary,no,399,no,no,cellular,18,dec,454,6,199,1,failure
31861,25,student,single,secondary,no,154,no,no,cellular,3,mar,141,1,180,2,failure
31864,62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success
31867,33,management,married,secondary,no,165,yes,no,telephone,5,feb,126,3,258,15,other
31868,40,housemaid,divorced,secondary,no,1194,yes,no,cellular,12,may,517,1,173,2,failure
31873,37,admin.,single,secondary,no,115,no,no,cellular,13,nov,122,4,101,5,failure
31880,46,services,divorced,secondary,no,355,yes,no,cellular,8,may,122,2,338,8,other
31886,52,blue-collar,married,secondary,no,1374,yes,no,cellular,17,apr,267,2,322,1,failure
31888,45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,586,1,364,1,failure
31897,27,blue-collar,married,secondary,no,1600,yes,no,cellular,4,feb,603,2,259,1,failure
31901,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure
31906,35,management,married,tertiary,no,105,yes,no,cellular,6,may,36,1,365,3,failure
31911,56,management,single,tertiary,no,1092,yes,yes,cellular,17,nov,176,3,186,4,failure
31912,39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success
31921,45,management,married,tertiary,no,1788,no,no,cellular,10,dec,364,1,191,4,failure
31922,34,management,divorced,tertiary,no,70,yes,no,telephone,22,jul,5,1,701,6,other
31923,58,retired,married,tertiary,no,138,no,no,cellular,7,may,143,1,346,5,failure
31924,48,management,single,tertiary,no,648,yes,no,cellular,18,nov,290,1,110,2,failure
31926,41,blue-collar,married,primary,no,5560,yes,no,cellular,12,may,280,2,335,3,failure
31933,38,technician,married,secondary,no,1016,yes,yes,cellular,6,may,74,2,167,4,failure
31938,72,retired,married,primary,no,0,no,no,cellular,28,jun,348,6,94,6,failure
31939,28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,256,1,322,3,success
31947,32,technician,divorced,secondary,no,3345,yes,no,cellular,6,may,118,1,260,3,failure
31949,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,410,1,551,5,other
31952,31,management,single,tertiary,no,2915,no,no,cellular,30,apr,228,1,86,1,failure
31954,27,student,single,secondary,no,3096,yes,no,telephone,6,may,62,4,357,1,failure
31956,37,services,married,secondary,no,393,yes,yes,cellular,13,may,95,1,357,1,failure
31971,52,housemaid,married,primary,no,618,yes,yes,cellular,10,aug,352,2,102,2,failure
31979,48,self-employed,married,secondary,no,1559,no,no,cellular,13,aug,344,1,190,2,failure
31981,44,blue-collar,divorced,secondary,no,338,yes,no,cellular,13,may,133,1,370,1,failure
31995,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure
31997,33,blue-collar,married,primary,no,5151,yes,yes,cellular,4,may,124,3,165,5,failure
32001,47,management,single,tertiary,no,86,no,no,cellular,5,aug,253,1,97,4,success
32005,30,technician,married,secondary,no,239,yes,no,cellular,20,apr,58,3,150,10,failure
32007,45,entrepreneur,married,primary,no,58,yes,no,telephone,13,may,119,3,371,3,failure
32014,60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success
32024,32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,95,3,341,2,failure
32031,32,management,single,tertiary,no,933,yes,no,cellular,12,may,147,4,307,1,failure
32032,43,blue-collar,married,secondary,no,490,yes,no,cellular,8,may,216,2,368,2,failure
32037,37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success
32044,32,admin.,single,secondary,no,154,yes,no,cellular,26,apr,135,1,521,2,failure
32046,58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure
32047,57,admin.,married,secondary,no,567,yes,no,cellular,2,feb,87,2,265,3,other
32054,44,management,single,tertiary,no,1356,no,yes,cellular,18,nov,264,2,134,2,other
32059,29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success
32060,46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure
32069,30,blue-collar,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure
32073,51,entrepreneur,divorced,tertiary,no,58,yes,no,cellular,30,jan,93,1,2,1,other
32077,37,technician,married,tertiary,no,4596,yes,no,cellular,7,may,218,2,211,4,success
32093,37,management,single,tertiary,no,808,no,no,cellular,5,may,29,4,349,1,failure
32094,39,management,married,secondary,no,363,yes,yes,cellular,11,feb,67,1,209,1,failure
32107,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure
32123,71,retired,divorced,primary,no,275,no,no,cellular,14,jun,293,1,425,1,success
32124,35,management,married,tertiary,no,3402,no,no,cellular,14,dec,269,1,194,2,failure
32131,74,retired,married,primary,no,5539,no,no,cellular,12,jul,390,2,159,3,failure
32135,40,blue-collar,divorced,primary,no,190,yes,yes,cellular,17,apr,139,1,346,2,failure
32139,58,retired,divorced,secondary,no,8266,yes,no,cellular,2,feb,98,2,271,1,failure
32145,33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure
32152,51,management,married,tertiary,no,176,yes,yes,telephone,1,jun,8,1,687,2,failure
32154,34,blue-collar,married,tertiary,no,551,yes,no,cellular,17,apr,115,2,315,11,other
32158,50,blue-collar,married,primary,no,104,yes,no,cellular,17,apr,317,3,324,2,other
32178,27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success
32181,41,services,married,secondary,no,0,yes,yes,cellular,4,jun,352,2,122,2,failure
32188,39,services,married,primary,no,0,no,no,cellular,6,may,49,2,282,3,failure
32190,38,services,married,secondary,no,780,yes,no,cellular,13,may,262,1,343,5,failure
32198,30,student,single,secondary,no,314,no,no,cellular,29,jun,189,1,204,6,success
32204,37,management,single,tertiary,no,102,yes,no,cellular,6,may,445,1,258,2,failure
32208,49,housemaid,married,secondary,no,3570,no,no,cellular,24,dec,62,3,202,2,failure
32213,43,technician,single,secondary,no,4990,yes,no,cellular,7,apr,58,1,228,10,failure
32224,33,blue-collar,married,secondary,no,1905,yes,no,cellular,13,may,39,1,301,2,success
32228,48,blue-collar,married,secondary,no,5306,yes,no,cellular,18,may,66,2,368,1,failure
32229,35,services,married,secondary,no,302,yes,no,cellular,6,may,137,1,364,1,failure
32238,52,services,divorced,secondary,no,2455,no,no,telephone,21,nov,76,1,119,1,failure
32240,41,unemployed,single,tertiary,no,7968,no,no,cellular,2,sep,404,1,184,4,success
32249,29,blue-collar,single,secondary,no,314,yes,no,cellular,9,apr,161,1,316,2,other
32258,38,technician,single,secondary,no,864,yes,no,cellular,13,may,364,1,348,1,failure
32265,40,management,married,secondary,no,4025,yes,no,cellular,21,nov,139,2,129,4,failure
32266,52,technician,married,tertiary,no,1785,no,no,cellular,10,nov,133,3,89,1,failure
32270,45,admin.,married,secondary,no,476,no,no,cellular,6,aug,356,1,364,1,other
32277,77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success
32291,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success
32297,43,admin.,divorced,secondary,no,1076,yes,no,cellular,12,may,223,1,363,1,failure
32300,28,admin.,married,secondary,no,172,yes,no,cellular,29,jan,282,1,248,2,other
32301,64,housemaid,married,primary,no,67,no,no,telephone,14,dec,86,2,111,1,failure
32306,47,technician,married,primary,no,235,no,no,cellular,2,mar,136,2,203,1,other
32307,34,blue-collar,married,secondary,no,175,yes,no,cellular,14,may,50,2,364,2,failure
32315,31,services,single,secondary,no,442,yes,no,cellular,29,jan,355,3,258,3,failure
32316,34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other
32320,31,management,married,secondary,no,625,yes,no,cellular,7,apr,424,1,138,1,failure
32335,44,management,divorced,tertiary,no,7541,yes,no,telephone,1,jun,55,2,82,1,other
32349,42,admin.,married,secondary,no,1133,yes,no,cellular,4,feb,161,4,212,3,failure
32359,33,management,single,tertiary,no,576,no,no,cellular,25,may,220,1,111,2,other
32363,23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other
32387,33,blue-collar,married,secondary,no,2254,yes,no,cellular,17,apr,130,1,148,1,failure
32389,32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,failure
32391,47,blue-collar,divorced,secondary,no,1480,yes,no,cellular,15,may,144,1,365,1,failure
32397,31,blue-collar,married,secondary,no,625,yes,no,cellular,2,jul,135,2,49,3,failure
32400,27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success
32404,37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,failure
32413,30,blue-collar,married,secondary,no,658,yes,no,cellular,17,apr,99,3,267,1,failure
32422,55,admin.,married,tertiary,no,59,yes,no,cellular,11,may,51,1,305,1,failure
32423,29,management,single,tertiary,no,265,no,no,cellular,24,aug,130,2,94,1,success
32426,56,blue-collar,married,primary,no,373,yes,no,cellular,12,may,179,1,350,1,failure
32433,46,technician,married,secondary,no,363,yes,no,cellular,2,feb,346,1,180,3,failure
32442,43,management,married,tertiary,no,28,yes,no,cellular,15,may,136,1,176,1,failure
32446,33,admin.,married,secondary,no,4012,no,yes,cellular,28,jan,90,1,265,4,failure
32449,33,self-employed,married,secondary,no,409,no,no,cellular,8,sep,165,1,97,4,success
32454,28,self-employed,single,tertiary,no,805,no,no,cellular,12,nov,116,5,170,2,failure
32471,30,management,single,tertiary,no,499,yes,no,cellular,13,aug,92,2,90,1,failure
32475,41,blue-collar,married,secondary,no,2067,yes,no,cellular,11,may,208,4,325,4,failure
32477,37,blue-collar,married,primary,no,175,yes,yes,cellular,4,feb,430,2,272,3,other
32480,35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure
32493,26,blue-collar,single,secondary,no,330,yes,no,cellular,18,may,156,1,348,1,failure
32494,31,entrepreneur,single,secondary,no,0,yes,no,cellular,15,may,56,1,176,1,failure
32504,54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success
32505,37,admin.,single,secondary,no,262,no,no,cellular,7,aug,305,1,179,5,other
32507,50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure
32509,30,blue-collar,married,secondary,no,246,yes,no,cellular,17,apr,191,1,150,7,failure
32526,48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032,3,141,7,failure
32527,62,retired,married,tertiary,no,4692,yes,no,cellular,13,jan,113,1,90,1,failure
32529,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure
32535,40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure
32541,28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other
32551,47,blue-collar,married,secondary,no,676,yes,no,cellular,29,jan,110,1,184,4,other
32558,38,services,single,primary,no,3715,yes,no,telephone,13,may,41,2,327,17,failure
32563,32,admin.,married,secondary,no,1785,yes,no,cellular,18,nov,51,2,154,6,other
32568,31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure
32570,59,unemployed,married,secondary,no,1625,no,no,cellular,4,aug,198,1,180,2,success
32571,49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,failure
32596,35,technician,married,secondary,no,545,yes,no,cellular,16,apr,1579,1,234,4,failure
32598,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success
32601,37,technician,married,secondary,no,1120,yes,no,cellular,29,jan,88,3,244,5,failure
32615,38,technician,divorced,secondary,no,5733,yes,no,cellular,12,may,173,8,278,4,failure
32620,32,management,married,tertiary,no,943,yes,no,cellular,30,jan,402,2,2,2,other
32624,35,admin.,single,secondary,no,303,no,no,cellular,24,sep,173,2,190,10,other
32635,45,technician,married,secondary,no,0,yes,yes,telephone,2,feb,111,2,208,1,failure
32641,54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure
32643,34,housemaid,married,tertiary,no,0,no,no,cellular,18,aug,148,1,84,2,failure
32652,41,blue-collar,married,primary,no,164,yes,no,cellular,12,may,150,4,330,11,other
32659,41,technician,married,secondary,no,2185,yes,no,cellular,7,apr,157,4,309,4,other
32679,25,self-employed,single,tertiary,no,931,yes,no,cellular,11,may,263,2,348,4,failure
32684,59,entrepreneur,married,tertiary,no,146,yes,no,cellular,12,may,97,3,365,6,failure
32686,65,retired,married,secondary,no,1176,no,no,cellular,25,sep,64,1,50,2,failure
32701,23,student,single,secondary,no,0,no,no,cellular,7,aug,217,1,99,7,success
32705,47,admin.,single,secondary,no,15,no,no,cellular,2,feb,71,1,266,4,failure
32716,35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure
32724,31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success
32725,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure
32738,35,technician,divorced,tertiary,no,4515,yes,no,cellular,11,may,66,3,173,2,failure
32742,32,blue-collar,single,primary,no,528,yes,no,cellular,16,apr,219,1,273,1,failure
32746,40,management,married,secondary,no,0,yes,no,cellular,12,may,223,4,258,3,failure
32756,33,technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other
32764,68,retired,single,tertiary,no,2144,no,no,cellular,26,jan,708,1,96,3,success
32785,30,self-employed,married,tertiary,no,805,yes,no,telephone,1,sep,20,1,478,2,other
32788,57,admin.,married,secondary,no,1504,yes,no,cellular,29,jan,52,1,245,2,failure
32804,30,management,married,tertiary,no,357,yes,no,cellular,8,apr,78,2,289,2,other
32805,54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success
32808,37,blue-collar,married,secondary,no,723,yes,no,cellular,18,nov,119,1,110,2,failure
32811,59,technician,married,secondary,no,116,no,no,cellular,11,feb,268,1,183,7,success
32814,44,technician,single,secondary,no,451,no,no,cellular,11,feb,203,1,183,2,success
32824,36,admin.,married,secondary,no,788,yes,no,cellular,6,may,403,1,345,1,failure
32832,33,services,married,secondary,no,1076,no,no,cellular,7,aug,88,1,259,4,failure
32838,26,student,single,secondary,no,963,no,no,telephone,21,aug,11,1,304,1,other
32851,42,technician,married,secondary,no,799,no,no,cellular,28,jan,234,1,181,6,failure
32853,38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,349,1,other
32858,79,retired,married,secondary,no,909,no,no,cellular,25,sep,114,1,95,1,other
32878,52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,204,1,331,3,success
32880,48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,4,50,4,other
32884,34,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,243,2,92,3,success
32897,32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success
32913,36,blue-collar,divorced,secondary,no,2843,no,no,cellular,12,feb,473,1,182,1,success
32914,30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure
32917,44,blue-collar,divorced,secondary,no,370,yes,no,cellular,11,may,128,1,369,1,failure
32930,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,171,1,172,3,failure
32941,41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure
32948,43,blue-collar,married,primary,no,249,yes,no,cellular,18,may,33,5,298,2,other
32950,36,technician,married,secondary,no,1497,no,yes,cellular,21,nov,455,2,94,3,other
32955,27,technician,married,secondary,no,876,yes,no,cellular,18,may,268,1,355,1,failure
32958,39,management,married,tertiary,no,1802,no,no,cellular,20,oct,92,1,336,1,failure
32977,43,blue-collar,married,primary,no,2273,yes,no,cellular,14,apr,424,2,147,3,failure
32981,35,admin.,divorced,secondary,no,627,yes,no,cellular,6,feb,298,6,275,2,failure
32988,45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other
32990,28,blue-collar,single,secondary,no,2486,yes,no,telephone,18,may,26,5,354,1,success
32994,37,technician,divorced,secondary,no,262,yes,no,cellular,8,may,268,1,281,4,other
32996,46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,108,2,129,2,failure
33002,34,self-employed,married,secondary,no,47,no,no,cellular,4,feb,362,2,169,2,failure
33009,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success
33010,38,services,divorced,secondary,no,8554,yes,no,cellular,21,nov,29,2,176,4,other
33011,39,technician,married,secondary,no,381,yes,no,cellular,11,may,758,1,347,2,failure
33017,48,admin.,divorced,secondary,no,162,yes,no,cellular,12,may,83,1,368,4,failure
33023,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success
